review_priority,input,expected_en,out_no_context,out_after_english,ok_no_context,ok_after_english,subcase,reason,suite_hint,in_ctx_whitelist,in_collision_table,len,suite_category,suite_severity,suite_notes,case_variant_of
P1_restored_but_suite_says_never,TOO,TOO,TÔ,TOO,0,1,ctx_fixes,-,never,1,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"TÔ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"too""""; modifier key phai case-insensitive, output phai giu case goc""",
P1_restored_but_suite_says_never,Too,Too,Tô,Too,0,1,ctx_fixes,-,never,1,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Tô"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"too""""; modifier key phai case-insensitive, output phai giu case goc""",TOO
P1_restored_but_suite_says_never,too,too,tô,too,0,1,ctx_fixes,-,never,1,0,3,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"tô"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"tô""""; can whitelist hoac context""",TOO
P1_restored_but_suite_says_never,town,town,town,town,1,1,ok_both,-,never,0,1,4,collision_vn_syllable,medium,"never,""restore se lam tu tieng Viet """"tơn"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra syllable tieng Viet hop le """"tơn""""""",
P1_restored_but_suite_says_never,TRUST,TRUST,TRUST,TRUST,1,1,ok_both,-,never,0,1,5,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"TRÚT"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"trust""""; modifier key phai case-insensitive, output phai giu case goc""",
P1_restored_but_suite_says_never,Trust,Trust,Trust,Trust,1,1,ok_both,-,never,0,1,5,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Trút"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"trust""""; modifier key phai case-insensitive, output phai giu case goc""",TRUST
P1_restored_but_suite_says_never,trust,trust,trust,trust,1,1,ok_both,-,never,0,1,5,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"trút"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"trút""""; can whitelist hoac context""",TRUST
P1_restored_but_suite_says_never,VIRUS,VIRUS,VIRUS,VIRUS,1,1,ok_both,-,never,0,1,5,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"VÍU"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"virus""""; modifier key phai case-insensitive, output phai giu case goc""",
P1_restored_but_suite_says_never,Virus,Virus,Virus,Virus,1,1,ok_both,-,never,0,1,5,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Víu"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"virus""""; modifier key phai case-insensitive, output phai giu case goc""",VIRUS
P1_restored_but_suite_says_never,virus,virus,virus,virus,1,1,ok_both,-,never,0,1,5,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"víu"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"víu""""; can whitelist hoac context""",VIRUS
P1_restored_but_suite_says_never,WARS,WARS,WARS,WARS,1,1,ok_both,-,never,0,1,4,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"ỨA"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"wars""""; modifier key phai case-insensitive, output phai giu case goc""",
P1_restored_but_suite_says_never,Wars,Wars,Wars,Wars,1,1,ok_both,-,never,0,1,4,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Ứa"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"wars""""; modifier key phai case-insensitive, output phai giu case goc""",WARS
P1_restored_but_suite_says_never,wars,wars,wars,wars,1,1,ok_both,-,never,0,1,4,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"ứa"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"ứa""""; can whitelist hoac context""",WARS
P3_engine_keeps_vn_suite_expected_contradicts_note,AXIS,AXIS,ÁI,ÁI,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"ÁI"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"axis""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Axis,Axis,Ái,Ái,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Ái"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"axis""""; modifier key phai case-insensitive, output phai giu case goc""",AXIS
P3_engine_keeps_vn_suite_expected_contradicts_note,axis,axis,ái,ái,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"ái"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"ái""""; can whitelist hoac context""",AXIS
P3_engine_keeps_vn_suite_expected_contradicts_note,BAR,BAR,BẢ,BẢ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"BẢ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"bar""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Bar,Bar,Bả,Bả,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Bả"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"bar""""; modifier key phai case-insensitive, output phai giu case goc""",BAR
P3_engine_keeps_vn_suite_expected_contradicts_note,bar,bar,bả,bả,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"bả"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"bả""""; can whitelist hoac context""",BAR
P3_engine_keeps_vn_suite_expected_contradicts_note,BEE,BEE,BÊ,BÊ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"BÊ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"bee""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Bee,Bee,Bê,Bê,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Bê"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"bee""""; modifier key phai case-insensitive, output phai giu case goc""",BEE
P3_engine_keeps_vn_suite_expected_contradicts_note,bee,bee,bê,bê,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"bê"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"bê""""; can whitelist hoac context""",BEE
P3_engine_keeps_vn_suite_expected_contradicts_note,BES,BES,BÉ,BÉ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"BÉ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"bes""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Bes,Bes,Bé,Bé,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"Bé"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"bes""""; modifier key phai case-insensitive, output phai giu case goc""",BES
P3_engine_keeps_vn_suite_expected_contradicts_note,bes,bes,bé,bé,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,inflection_trap,high,"never,""restore se lam tu tieng Viet """"bé"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). """"be"""" an toan nhung dang bien cach ra tu tieng Viet """"bé"""" (dang suy dien, khong co trong top-10k)""",BES
P3_engine_keeps_vn_suite_expected_contradicts_note,BIS,BIS,BÍ,BÍ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"BÍ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"bis""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Bis,Bis,Bí,Bí,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"Bí"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"bis""""; modifier key phai case-insensitive, output phai giu case goc""",BIS
P3_engine_keeps_vn_suite_expected_contradicts_note,bis,bis,bí,bí,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,inflection_trap,high,"never,""restore se lam tu tieng Viet """"bí"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). """"bi"""" an toan nhung dang bien cach ra tu tieng Viet """"bí"""" (dang suy dien, khong co trong top-10k)""",BIS
P3_engine_keeps_vn_suite_expected_contradicts_note,BOOM,BOOM,BÔM,BÔM,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"BÔM"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"boom""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Boom,Boom,Bôm,Bôm,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Bôm"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"boom""""; modifier key phai case-insensitive, output phai giu case goc""",BOOM
P3_engine_keeps_vn_suite_expected_contradicts_note,boom,boom,bôm,bôm,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"bôm"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"bôm""""; can whitelist hoac context""",BOOM
P3_engine_keeps_vn_suite_expected_contradicts_note,BOS,BOS,BÓ,BÓ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"BÓ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"bos""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Bos,Bos,Bó,Bó,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"Bó"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"bos""""; modifier key phai case-insensitive, output phai giu case goc""",BOS
P3_engine_keeps_vn_suite_expected_contradicts_note,bos,bos,bó,bó,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,inflection_trap,high,"never,""restore se lam tu tieng Viet """"bó"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). """"bo"""" an toan nhung dang bien cach ra tu tieng Viet """"bó"""" (dang suy dien, khong co trong top-10k)""",BOS
P3_engine_keeps_vn_suite_expected_contradicts_note,BOW,BOW,BƠ,BƠ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"BƠ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"bow""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Bow,Bow,Bơ,Bơ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Bơ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"bow""""; modifier key phai case-insensitive, output phai giu case goc""",BOW
P3_engine_keeps_vn_suite_expected_contradicts_note,bow,bow,bơ,bơ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"bơ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"bơ""""; can whitelist hoac context""",BOW
P3_engine_keeps_vn_suite_expected_contradicts_note,BOX,BOX,BÕ,BÕ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"BÕ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"box""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Box,Box,Bõ,Bõ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Bõ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"box""""; modifier key phai case-insensitive, output phai giu case goc""",BOX
P3_engine_keeps_vn_suite_expected_contradicts_note,box,box,bõ,bõ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"bõ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"bõ""""; can whitelist hoac context""",BOX
P3_engine_keeps_vn_suite_expected_contradicts_note,BUF,BUF,BÙ,BÙ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"BÙ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"buf""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Buf,Buf,Bù,Bù,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Bù"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"buf""""; modifier key phai case-insensitive, output phai giu case goc""",BUF
P3_engine_keeps_vn_suite_expected_contradicts_note,buf,buf,bù,bù,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"bù"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"bù""""; can whitelist hoac context""",BUF
P3_engine_keeps_vn_suite_expected_contradicts_note,BURNS,BURNS,BÚN,BÚN,0,0,ctx_misses,not_in_whitelist,never,0,0,5,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"BÚN"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"burns""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Burns,Burns,Bún,Bún,0,0,ctx_misses,not_in_whitelist,never,0,0,5,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Bún"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"burns""""; modifier key phai case-insensitive, output phai giu case goc""",BURNS
P3_engine_keeps_vn_suite_expected_contradicts_note,burns,burns,bún,bún,0,0,ctx_misses,not_in_whitelist,never,0,0,5,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"bún"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"bún""""; can whitelist hoac context""",BURNS
P3_engine_keeps_vn_suite_expected_contradicts_note,BURST,BURST,BÚT,BÚT,0,0,ctx_misses,not_in_whitelist,never,0,0,5,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"BÚT"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"burst""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Burst,Burst,Bút,Bút,0,0,ctx_misses,not_in_whitelist,never,0,0,5,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Bút"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"burst""""; modifier key phai case-insensitive, output phai giu case goc""",BURST
P3_engine_keeps_vn_suite_expected_contradicts_note,burst,burst,bút,bút,0,0,ctx_misses,not_in_whitelist,never,0,0,5,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"bút"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"bút""""; can whitelist hoac context""",BURST
P3_engine_keeps_vn_suite_expected_contradicts_note,BUS,BUS,BÚ,BÚ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"BÚ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"bus""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Bus,Bus,Bú,Bú,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Bú"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"bus""""; modifier key phai case-insensitive, output phai giu case goc""",BUS
P3_engine_keeps_vn_suite_expected_contradicts_note,bus,bus,bú,bú,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"bú"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"bú""""; can whitelist hoac context""",BUS
P3_engine_keeps_vn_suite_expected_contradicts_note,CAR,CAR,CẢ,CẢ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"CẢ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"car""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Car,Car,Cả,Cả,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Cả"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"car""""; modifier key phai case-insensitive, output phai giu case goc""",CAR
P3_engine_keeps_vn_suite_expected_contradicts_note,car,car,cả,cả,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"cả"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"cả""""; can whitelist hoac context""",CAR
P3_engine_keeps_vn_suite_expected_contradicts_note,CHAIRS,CHAIRS,CHÁI,CHÁI,0,0,ctx_misses,not_in_whitelist,never,0,0,6,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"CHÁI"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"chairs""""; modifier key phai case-insensitive, output phai giu case goc""",
